"crate",": an open box typically of wooden slats or latticed plastic and used for transporting and storing goods see also MILK CRATE : a usually wooden protective case or framework used for shipping : a usually box-shaped container or cage that has openings for airflow and that is used for confining or carrying animals (such as dogs or cats) : a dilapidated old car or airplane"
"crater",": the bowl-shaped depression around the orifice of a volcano : a depression formed by an impact (as of a meteorite) : a hole in the ground made by the explosion of a bomb or shell : an eroded lesion : a dimple in a painted surface : a constellation that is visible between the constellations of Corvus and Hydra and that is represented by the figure of a cup"
"craters",": the bowl-shaped depression around the orifice of a volcano : a depression formed by an impact (as of a meteorite) : a hole in the ground made by the explosion of a bomb or shell : an eroded lesion : a dimple in a painted surface : a constellation that is visible between the constellations of Corvus and Hydra and that is represented by the figure of a cup"
"crates",": an open box typically of wooden slats or latticed plastic and used for transporting and storing goods see also MILK CRATE : a usually wooden protective case or framework used for shipping : a usually box-shaped container or cage that has openings for airflow and that is used for confining or carrying animals (such as dogs or cats) : a dilapidated old car or airplane"
"crave",": to ask for earnestly : BEG, DEMAND : to want greatly : NEED : to yearn for"
"craven",": lacking the least bit of courage : contemptibly fainthearted : DEFEATED, VANQUISHED"
"craving",": an intense, urgent, or abnormal desire or longing"
"cravings",": an intense, urgent, or abnormal desire or longing"
"crawl",": to move on one's hands and knees : to move slowly in a prone position without or as if without the use of limbs : to move or progress slowly or laboriously : to advance by guile or servility : to spread by extending stems or tendrils : to be alive or swarming with or as if with creeping things : to have the sensation of insects creeping over one : to fail to stay evenly spread"
"crawled",": to move on one's hands and knees : to move slowly in a prone position without or as if without the use of limbs : to move or progress slowly or laboriously : to advance by guile or servility : to spread by extending stems or tendrils : to be alive or swarming with or as if with creeping things : to have the sensation of insects creeping over one : to fail to stay evenly spread"
"crawling",": to move on one's hands and knees : to move slowly in a prone position without or as if without the use of limbs : to move or progress slowly or laboriously : to advance by guile or servility : to spread by extending stems or tendrils : to be alive or swarming with or as if with creeping things : to have the sensation of insects creeping over one : to fail to stay evenly spread"
"crayon",": a stick of white or colored chalk or of colored wax used for writing or drawing : a crayon drawing"
"crayons",": a stick of white or colored chalk or of colored wax used for writing or drawing : a crayon drawing"
"craze",": to make insane or as if insane : to produce minute cracks on the surface or glaze of : BREAK, SHATTER"
"crazed",": to make insane or as if insane : to produce minute cracks on the surface or glaze of : BREAK, SHATTER"
"crazier",": not mentally sound : marked by thought or action that lacks reason : INSANE sense 1b : IMPRACTICAL : ERRATIC : being out of the ordinary : UNUSUAL : distracted with desire or excitement : absurdly fond : INFATUATED : passionately preoccupied : OBSESSED : full of cracks or flaws : UNSOUND : CROOKED, ASKEW"
